,PREDICT,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,MGMT_NUM
123,0,0.445544554,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.006743025,0.041982869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001688315,0.0,0.0,0.0,0.0,0,0.00157481,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.003623188,0.0,0.002375297,0.0,0.051785714,0.200596166,0.088698836,0.038461538,0.147342193,0.065393775,0.086522135,0.001415513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003462176,0.0,0.0,0.0,0.0,0,0.003460202,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.006451613,0.0,0.0,0.0,0.054030875,0.0,0.054030875,0,0.035694051,0.104803598,0.176598467,0.00308989,0.0,N,N,F,0.435483871,25723484
124,1,0.524752475,0.722222222,0.25,0.115384615,0.025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005668867,0.0,0.0,0.0,0,0.005668867,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.093840961,0.246483711,0.009430606,0.0,0.0,0.0,0.019230769,0.0,0.0,0.008849558,0.0,0.0,0.003186896,0.0,0.0,0.0,0,0.003186896,0.0,0.0,0.0,0,0,0.0,0.0,0.094667519,0.222222222,0.464196594,0.0,0.007246377,0.0,0.002375297,0.0,0.047619048,0.208183727,0.087897943,0.038461538,0.151528239,0.054264205,0.18176297,0.054102915,0.0,0.0,0.0,0.006329114,0.0,0.0,0.003952569,0.0,0.0,0.013071996,0.017699115,0.0,0.0,0,0.011700319,0,0.0,0.0,0,0,0.0,0.0,0.051950791,0.222222222,0.347496392,0.0,0.006451613,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.03529745,0.062073222,0.19206668,0.068047621,0.416666667,Y,N,F,0.059139785,32259624
125,0,0.554455446,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.169753086,0.111111111,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.135114209,0.24415832,0.053159042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002385008,0.0,0,0.001598859,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.435845557,0.090909091,0.003623188,0.0,0.002375297,0.0,0.047619048,0.200596166,0.088698836,0.065384615,0.147342193,0.128417192,0.242036891,0.060463534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013027458,0.0,0.0,0.0,0.0,0,0.013020031,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.373015873,0.090909091,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.079192127,0.265150383,0.037228876,0.0,Y,Y,F,0.311827957,27574826
126,1,0.613861386,0.527777778,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003670061,0.001274995,0.0,0.0,0.0,0,0.004301736,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.089907873,0.336376089,0.00421477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000635535,0.000576375,0.0,0.003155696,0.0,0,0.003284696,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.081408506,0.320680475,0.002952437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009234357,0.0,0.0,0.0,0.0,0,0.009229092,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.05356192,0.1933074,0.021638616,0.0,N,N,M,0.102150538,31582120
127,0,0.554455446,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009172751,0.0,0.0,0.0,0,0.009172751,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.175440819,0.246547213,0.00898731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005922637,0.023202095,0.0,0.0,0.0,0,0.028726556,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.166301877,0.228953763,0.025820765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003109404,0.003724918,0.0,0.0,0.0,0,0.006441685,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.19243021,0.241488977,0.007476681,0.0,N,N,F,0.817204301,12955901
128,1,0.514851485,0.444444444,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.177026708,0.111111111,0.03600823,0.0,0.003367003,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.031432557,0.179064356,0.581490664,0.005092528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001814098,0.0,0.0,0.0,0,0.001814098,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.007246377,0.0,0.002375297,0.0,0.047619048,0.21956507,0.092703298,0.038461538,0.149667774,0.159448711,0.584851869,0.001630596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003587594,0.0,0.0,0.0,0,0.003211139,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.194589324,0.630767018,0.031200739,0.0,Y,N,F,0.112903226,31442807
129,1,0.336633663,0.694444444,0.0,0.0,0.0375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017410427,0.0,0.0,0.0,0,0.017410427,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.04706139,0.149696806,0.01705845,0.007462687,0.0,0.0,0.0,0.0,0.0,0.005899705,0.0,0.0,0.00850173,0.009615385,0.0,0.0,0,0.00850173,0.0,0.0,0.0,0,0,0.0,0.0,0.111253197,0.111111111,0.326251897,0.0,0.003623188,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.146877076,0.040205862,0.158472567,0.010381987,0.018181818,0.018348624,0.005217391,0.006329114,0.0,0.0,0.007905138,0.0,0.0,0.0,0.03539823,0.0,0.0,0,0.0,0,0.009803922,0.0,0,0,0.0,0.0,0.005096661,0.111111111,0.279220779,0.0,0.0,0.0,0.023809524,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.036485732,0.164515081,0.006423851,0.166666667,N,N,M,0.064516129,32158424
130,0,0.415841584,0.472222222,0.0,0.0,0.0125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001796049,0.0,0.0,0.0,0,0.001796049,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.006734007,0.0,0.0,0.0,0.014553015,0.009009009,0.018711019,0.0,0.026911716,0.036810253,0.172286845,0.006487335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.054168942,0.167586077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002871526,0.0,0.0,0.0,0.0,0,0.002869889,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.006451613,0.0,0.0,0.0,0.056603774,0.0,0.056603774,0,0.037393768,0.050154627,0.185719014,0.002562753,0.083333333,N,N,F,0.107526882,31517765
131,0,0.435643564,0.305555556,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005356352,0.0,0,0.003722264,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.01010101,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.026911716,0.440812746,0.552322681,0.012124956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.010869565,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.182392027,0.417914193,0.561179711,0.009696747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004353718,0.0,0.004097887,0.0,0,0.005847329,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.012903226,0.0,0.0,0.0,0.048027444,0.023282586,0.055746141,0,0.039376771,0.370820557,0.603911509,0.006905496,0.0,N,N,M,0.139784946,31078753
132,0,0.524752475,0.444444444,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.16872428,0.111111111,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.054270988,0.191861343,0.000540483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.435002529,0.090909091,0.007246377,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.15166113,0.04484783,0.157353898,0.001341657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.372294372,0.090909091,0.006451613,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.037393768,0.058174675,0.238678105,0.005766013,0.0,Y,N,M,0.112903226,31473004
133,0,0.544554455,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857143,0.0,0.005699054,0.0,0.008368201,0.0,0.0,0,0.004700074,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.003367003,0.0,0.0,0.0,0.018711019,0.0,0.018711019,0.0,0.022809321,0.06521243,0.152318308,0.004605055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004478825,0.0,0.0,0.0,0.0,0,0.004177716,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.007246377,0.0,0.002375297,0.0,0.057142857,0.200596166,0.09384743,0.038461538,0.150332226,0.072073841,0.097057977,0.003755125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.051286269,0.112709509,0.0,0.0,Y,N,F,0.344086022,27113700
134,0,0.326732673,0.888888889,0.0,0.019230769,0.025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857143,0.0,0.004018052,0.0,0.008368201,0.0,0.0,0,0.003313733,0.0,0.010989011,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.006734007,0.0,0.0,0.0,0.020112266,0.0,0.020112266,0.0,0.023915327,0.189983687,0.212899648,0.003246741,0.0,0.0,0.0,0.006410256,0.0,0.0,0.002949853,0.0,0.003531753,0.009861702,0.019230769,0.0,0.0,0,0.013156017,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.145915866,0.153051606,0.012146243,0.0,0.0,0.0,0.006329114,0.0,0.0,0.003952569,0.0,0.0,0.014526548,0.0,0.0,0.0,0,0.013002241,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.11441619,0.164734872,0.015703631,0.166666667,N,N,F,0.02688172,32781578
135,1,0.445544554,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086058188,0.0,0.0,0.0,0.0,0,0.07097316,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.026936027,0.0,0.0,0.0,0.029106029,0.0,0.029106029,0.0,0.032737118,0.100270688,0.134160862,0.075644988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058282302,0.0,0.0,0.0,0.0,0,0.054364016,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.086956522,0.0,0.002375297,0.0,0.051785714,0.200596166,0.088698836,0.038461538,0.160714286,0.088360034,0.125593817,0.075605448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.106291221,0.173737364,0.0,0.0,N,N,F,0.349462366,27019956
136,1,0.544554455,0.0,0.0,0.0,0.0,0,0.010989011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.075919647,0.231579067,3.07e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003539917,0.0,0.0,0.0,0.0,0,0.003301931,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.044895849,0.129493079,0.003024852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081211851,0.0,0.0,0.0,0.0,0,0.081165552,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.08825576,0.175848323,0.083470353,0.166666667,Y,Y,M,0.252688172,28785446
137,1,0.485148515,0.0,0.0,0.0,0.0625,0,0.010989011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01159336,0.0,0.0,0.0,0,0.01159336,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.121583563,0.196961059,0.011358983,0.0,0.0,0.0,0.0,0.0,0.0,0.005899705,0.0,0.002964111,0.019307757,0.028846154,0.0,0.0,0,0.022072593,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.003623188,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.146644518,0.084120032,0.183973955,0.021836146,0.0,0.0,0.0,0.006329114,0.0,0.0,0.007905138,0.0,0.006507661,0.0,0.03539823,0.0,0.0,0,0.006503951,0,0.009803922,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.006451613,0.0,0.0,0.0,0.054030875,0.0,0.054030875,0,0.035694051,0.108089484,0.162680773,0.005807895,0.0,N,N,F,0.553763441,23399889
138,0,0.564356436,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.166261491,0.50577905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.132239352,0.488259057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021255666,0.0,0,0.010116987,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.119375933,0.525444974,0.009034263,0.083333333,Y,N,M,0.564516129,23117216
139,1,0.306930693,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008571429,0.0,0.0,2.63e-05,0.020920502,0.0,0.004237288,0,2.63e-05,0.0,0.010989011,0.0,0.0,0,0.0,0,0.0,0.0,0.053919753,0.111111111,0.053872054,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.04840827,0.032701404,0.257280017,0.009674535,0.0,0.0,0.0,0.0,0.0,0.0,0.008849558,0.0,0.0,0.00826124,0.028846154,0.0,0.034883721,0,0.00826124,0.037383178,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.039855072,0.0,0.002375297,0.0,0.047619048,0.281891471,0.119018335,0.038461538,0.184219269,0.03352812,0.265012994,0.009207857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007532953,0.0,0.0,0.0,0,0.006742502,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.054304233,0.293791756,0.006020917,0.0,N,N,F,0.274193548,28364668
140,0,0.396039604,0.083333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00506195,0.0,0.0,0.0,0,0.00506195,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.003367003,0.0,0.0,0.0,0.014553015,0.006306306,0.017463617,0.0,0.021824746,0.05254073,0.070488383,0.004959615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.009331567,0.018123301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.002931404,0.033885751,0.0,0.0,N,N,F,0.182795699,30265368
141,0,0.108910891,0.388888889,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.153987409,0.146213024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.121109782,0.117176362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002519718,0.0,0.0,0.0,0,0.002255317,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.127902223,0.143940943,0.002013953,0.0,Y,N,M,0.123655914,31299435
142,0,0.356435644,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.171431655,0.25237197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.1575659,0.224945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.196375971,0.29334937,0.007418913,0.0,Y,Y,F,0.467741935,25159409
143,0,0.584158416,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.108024691,0.111111111,0.003367003,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.030193633,0.091899713,0.260503975,0.002252974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.385263868,0.090909091,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.110621111,0.264001429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.32972583,0.090909091,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.11237736,0.25167431,0.0,0.083333333,Y,N,M,0.451612903,25491880
144,1,0.603960396,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.092039498,0.18597727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004303505,0.0,0.0,0.0,0.0,0,0.004014183,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.010869565,0.0,0.002375297,0.0,0.06547619,0.200596166,0.101856354,0.038461538,0.154983389,0.075074255,0.136048182,0.003608134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.078144421,0.17463718,0.000104705,0.0,Y,N,M,0.413978495,26072531
145,1,0.465346535,0.944444444,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.520161431,0.533848888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.0,0.0,0.0,0.0,N,N,M,0.010752688,33219824
146,0,0.405940594,0.111111111,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.03600823,0.0,0.003367003,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.022809321,0.073468354,0.219722065,0.00172824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019586,0.0,0.0,0.0,0.0,0,0.001826924,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.326251897,0.0,0.007246377,0.0,0.002375297,0.0,0.052380952,0.200596166,0.089270902,0.038461538,0.160830565,0.073785487,0.218229341,0.004387404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003377219,0.0,0.0,0.0,0.0,0,0.003375294,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.279220779,0.0,0.006451613,0.0,0.0,0.0,0.054888508,0.0,0.054888508,0,0.036260623,0.111351762,0.238658471,0.003014069,0.0,N,N,M,0.177419355,30378530
