X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128
0.504950495,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001188491,0.0,0.0,0.0,0.0,0,0.000980162,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.037167397,0.04245902,0.002914077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.031078376,0.043942858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.028817917,0.055215897,0.0,0.0,Y,N,M,0.731182796
0.762376238,0.444444444,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857143,0.0,0.0,0.0,0.0041841,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.057239057,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.036593371,0.322251233,0.501205263,0.010530012,0.0,0.0,0.0,0.0,0.0,0.0,0.002949853,0.0,0.0,0.0,0.009615385,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.039855072,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.163621262,0.352991314,0.450236173,0.009794742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.025806452,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.050708215,0.244304784,0.418794242,0.008113579,0.0,N,N,M,0.112903226
0.415841584,0.0,0.0,0.0,0.0,0,0.010989011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004412691,0.0,0.0,0.0,0,0.004412691,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.029791406,0.068711484,0.030649663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006386618,0.0,0.0,0.0,0,0.006386618,0.0,0.0,0.0,0,0,,,0.137672634,0.333333333,0.372340246,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.047178689,0.09497368,0.026946618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002550435,0.0,0.0,0.0,0,0.002282811,0,0.0,0.0,0,0,,,0.291370826,0.333333333,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.060424846,0.111416773,0.048017856,0.0,Y,N,F,0.693548387
0.405940594,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.005128205,0.005235602,0.008695652,0.0,0.0,0.0,0.002857143,0.0,0.0,0.004155104,0.0,0.0,0.0,0,0.004155104,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.128600823,0.111111111,0.03030303,0.0,0.0,0.0,0.014553015,0.015815315,0.021852391,0.0,0.058583853,0.038121157,0.114610323,0.084797862,0.037313433,0.029850746,0.033994334,0.0,0.0,0.0,0.014749263,0.0,0.0,0.004214591,0.0,0.0,0.0,0,0.004214591,0.0,0.0,0.0,0,0,,,0.0,0.0,0.402124431,0.090909091,0.014492754,0.0,0.009501188,0.0,0.047619048,0.221868437,0.09367581,0.038461538,0.181694352,0.0242194,0.090525842,0.070742843,0.018181818,0.009174312,0.010434783,0.0,0.0,0.0,0.007905138,0.0,0.0,0.009052554,0.0,0.0,0.0,0,0.008102646,0,0.0,0.0,0,0,,,0.0,0.0,0.344155844,0.090909091,0.025806452,0.0,0.0,0.0,0.048027444,0.035182574,0.059691252,0,0.064249292,0.029724355,0.096362643,0.064053655,0.25,N,N,M,0.26344086
0.554455446,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009172751,0.0,0.0,0.0,0,0.009172751,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.175440819,0.246547213,0.00898731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005922637,0.023202095,0.0,0.0,0.0,0,0.028726556,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.166301877,0.228953763,0.025820765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003109404,0.003724918,0.0,0.0,0.0,0,0.006441685,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.19243021,0.241488977,0.007476681,0.0,N,N,F,0.817204301
0.326732673,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.016949153,0.0,0.0,0.005714286,0.0,0.001652478,0.001483574,0.0,0.0,0.0,0,0.002846391,0.0,0.010989011,0.0,0.0,0,,0,0.0,0.0,0.097335391,0.222222222,0.02020202,0.0,0.0,0.0,0.017879418,0.007207207,0.021205821,0.0,0.047095504,0.027467155,0.058663481,0.01876902,0.0,0.0,0.0,0.006410256,0.0,0.0,0.002949853,0.0,0.00562485,0.006023879,0.0,0.0,0.0,0,0.011270574,0.0,0.0,0.0,0,0,,,0.0,0.0,0.467880627,0.181818182,0.025362319,0.0,0.002375297,0.0,0.054285714,0.229862475,0.103458139,0.038461538,0.177906977,0.014429329,0.047647012,0.050449387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013923141,0.002380587,0.0,0.0,0.0,0,0.016045989,0,0.0,0.0,0,0,,,0.0,0.0,0.4004329,0.181818182,0.012903226,0.0,0.0,0.0,0.052830189,0.018056939,0.058816467,0,0.038855524,0.021703932,0.091244989,0.037589207,0.25,N,N,F,0.462365591
0.316831683,0.333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.003367003,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.029837545,0.059349712,0.130824089,0.002039777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.074107292,0.177788759,0.002360869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.061433956,0.157842829,0.003440833,0.0,N,N,M,0.134408602
0.415841584,0.277777778,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014899879,0.017121083,0.0,0.013112738,0.0,0,0.038521555,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.095728243,0.162204648,0.039378448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000366969,0.001325903,0.0,0.0,0.0,0,0.0016682,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.106608037,0.178161568,0.00339125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.10786353,0.182223017,0.001644957,0.0,Y,N,M,0.14516129
0.495049505,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003316869,0.0,0.0,0.0,0,0.003316869,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.16872428,0.111111111,0.013468013,0.0,0.0,0.0,0.014553015,0.015315315,0.021621622,0.0,0.028716771,0.116160062,0.263796553,0.00546399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003402937,0.0,0.0,0.0,0,0.003402937,0.0,0.0,0.0,0,0,,,0.0,0.0,0.435002529,0.090909091,0.028985507,0.0,0.002375297,0.0,0.047619048,0.221732945,0.093618604,0.038461538,0.170182724,0.103811316,0.263134443,0.01214228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010360747,0.0,0.0,0.0,0,0.009273568,0,0.0,0.0,0,0,,,0.0,0.0,0.372294372,0.090909091,0.038709677,0.0,0.0,0.0,0.048027444,0.076910142,0.073524871,0,0.058770538,0.059957949,0.238455509,0.017261212,0.083333333,N,N,F,0.225806452
0.574257426,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.022208173,0.081524974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.048089501,0.128991407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.012621188,0.067194997,0.0,0.0,Y,N,F,0.290322581
0.534653465,0.666666667,0.0,0.019230769,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857143,0.0,0.008300899,0.00195562,0.0,0.0,0.0,0,0.008801465,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.037037037,0.0,0.0,0.0,0.027027027,0.009009009,0.031185031,0.0,0.050705612,0.0,0.0,0.019092465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003499955,0.0,0.0,0.0,0.0,0,0.003264655,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.025362319,0.0,0.002375297,0.0,0.06547619,0.200596166,0.101856354,0.038461538,0.168272425,0.0,0.0,0.01001631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011241755,0.0,0.0,0.0,0.0,0,0.011235346,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.038709677,0.0,0.0,0.0,0.065180103,0.0,0.065180103,0,0.06572238,0.0,0.0,0.025612364,0.083333333,N,N,M,0.069892473
0.297029703,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.023569024,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.04013784,0.025649953,0.025987058,0.010519256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.018115942,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.160051495,0.004924273,0.00914905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.006451613,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.035694051,0.005948618,0.048901888,0.0,0.083333333,N,N,F,0.478494624
0.534653465,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00182172,0.024477397,0.0,0.0,0.0,0,0.02597979,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.026936027,0.0,0.0,0.0,0.017879418,0.0,0.017879418,0.0,0.038562521,0.058339739,0.193773155,0.041733219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001603662,0.0101551,0.0,0.0,0.0,0,0.011650949,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.007246377,0.0,0.002375297,0.0,0.052380952,0.200596166,0.089270902,0.038461538,0.149667774,0.071104554,0.237362998,0.014205564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034648152,0.0,0.0,0.0,0,0.031012435,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.118209442,0.279509444,0.027693472,0.0,N,N,F,0.537634409
0.485148515,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018060613,0.001796999,0.001195406,0.0,0.004406832,0.0,0,0.010372077,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.003367003,0.0,0.0,0.0,0.018711019,0.0,0.018711019,0.0,0.022809321,0.07092412,0.170160102,0.019086702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010019536,0.0,0.007529749,0.0,0.000431083,0.0,0,0.011105838,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.069989273,0.206041729,0.031019144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036556,0.0,0.0,0.0,0.0,0.0,0,0.000779536,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.083698463,0.209054304,0.046690626,0.0,N,N,M,0.387096774
0.277227723,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.118489559,0.31873364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.066092762,0.324454501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.055500327,0.32406167,0.0,0.0,N,N,F,0.274193548
0.683168317,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.072499604,0.192103256,0.0060014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.075716316,0.200463134,0.003469069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.090758489,0.220469138,0.0,0.0,N,N,M,0.344086022
0.663366337,0.0,0.0,0.0,0.0125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011865845,0.0,0.0,0.0,0,0.011865845,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.108024691,0.111111111,0.050505051,0.0,0.0,0.0,0.014553015,0.027027027,0.027027027,0.0,0.07006892,0.006403869,0.040035468,0.18130389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001871369,0.009598766,0.0,0.0,0.0,0,0.011344324,0.0,0.0,0.0,0,0,,,0.0,0.0,0.375417299,0.090909091,0.028985507,0.0,0.002375297,0.0,0.053571429,0.254793036,0.113297675,0.038461538,0.174086379,0.009704102,0.050386747,0.084083752,0.027272727,0.009174312,0.015652174,0.0,0.0,0.0,0.011857708,0.0,0.0,0.004774725,0.0,0.0,0.0,0,0.004273701,0,0.0,0.0,0,0,,,0.0,0.0,0.32972583,0.090909091,0.006451613,0.0,0.00952381,0.0,0.048027444,0.02586954,0.056603774,0,0.037393768,0.003659477,0.074053893,0.081010861,0.0,Y,Y,F,0.333333333
0.663366337,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001534542,0.0,0.0,0.0,0,0.001534542,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.157936236,0.129231184,0.001503519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012317508,0.0,0.0,0.0,0,0.012317508,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.007246377,0.0,0.002375297,0.0,0.047619048,0.227694601,0.096135694,0.038461538,0.15166113,0.1475094,0.129493804,0.011071549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.148585428,0.143786172,0.0,0.083333333,Y,Y,M,0.451612903
0.306930693,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.004075871,0.020837564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004851518,0.0,0.0,0.0,0,0.004342436,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.006451613,0.0,0.0,0.0,0.048027444,0.020695632,0.054888508,0,0.036260623,0.0,0.000612711,0.003877707,0.166666667,N,N,F,0.241935484
0.623762376,0.416666667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857143,0.0,0.001922979,0.0,0.0041841,0.0,0.0,0,0.001585903,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.003367003,0.0,0.0,0.0,0.018711019,0.0,0.018711019,0.0,0.022809321,0.040475014,0.097858533,0.001553841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.020395305,0.060204291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.059401496,0.127235069,0.0,0.0,Y,Y,M,0.11827957
0.118811881,0.166666667,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010028015,0.0,0.0,0.0,0.0,0,0.008270217,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.023569024,0.0,0.0,0.0,0.037006237,0.0,0.037006237,0.0,0.040203479,0.0,0.020468181,0.010612986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.003623188,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.158305648,0.0,0.010029576,0.002537042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.0,0.044529278,0.0,0.0,Y,N,M,0.166666667
0.396039604,0.361111111,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.016835017,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.024122087,5.4e-05,0.104050115,0.009697583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.025362319,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.156843854,0.001489751,0.021387193,0.025698272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.0,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.031728045,0.000939413,0.025671139,0.0,0.0,N,N,M,0.129032258
0.534653465,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00569984,0.0,0.003681293,0.0,0,0.008258063,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.006734007,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.028396784,0.051976719,0.114064623,0.030758374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006908482,0.0,0.00530334,0.0,0,0.010463729,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.003623188,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.153156146,0.038762581,0.112805648,0.027032003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006299737,0.0,0,0.002998464,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.012903226,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.040651558,0.025222891,0.106525538,0.026943204,0.0,Y,Y,M,0.338709677
0.316831683,0.027777778,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003428216,0.0,0.0,0.0,0,0.003428216,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.0,0.0,0.0,0.0,0.014553015,0.0,0.014553015,0.0,0.019527404,0.079005032,0.102708195,0.038937841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005206747,0.0,0.0,0.002387998,0.0,0,0.006457563,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.036231884,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.166943522,0.049329476,0.080956838,0.044922799,0.0,0.0,0.0,0.006329114,0.015151515,0.004926108,0.003952569,0.0,0.016373122,0.0,0.0,0.002229033,0.0,0,0.017424733,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.058064516,0.0,0.0,0.0,0.057632933,0.0,0.057632933,0,0.067082153,0.033912557,0.081238905,0.096181578,0.166666667,Y,N,F,0.193548387
0.633663366,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012203413,0.0,0.002756597,0.0,0,0.014119042,0.0,0.0,0.0,0.0,0,,0,0.0,0.0,0.03600823,0.0,0.006734007,0.0,0.0,0.0,0.014553015,0.009009009,0.018711019,0.0,0.025434854,0.063340887,0.101007824,0.015936765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,,,0.0,0.0,0.326251897,0.0,0.0,0.0,0.002375297,0.0,0.047619048,0.200596166,0.084694374,0.038461538,0.145016611,0.117815057,0.094934997,0.005187931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,,,0.0,0.0,0.279220779,0.0,0.012903226,0.0,0.0,0.0,0.048027444,0.0,0.048027444,0,0.040793201,0.040853423,0.11968187,0.012181199,0.083333333,Y,N,M,0.408602151
